datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),relative_humidity (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2024-10-14 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.98,0.89,0.62,13.57,4.25,0.99,0.33
2024-10-14 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.75,0.90,0.80,340.22,4.02,1.00,0.66
2024-10-14 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.66,0.91,1.44,317.53,4.02,0.98,0.94
2024-10-14 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.51,0.91,1.35,316.38,3.66,0.95,0.10
2024-10-14 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.58,0.90,0.92,330.18,3.31,0.96,0.08
2024-10-14 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.42,0.91,1.05,336.68,3.34,0.81,0.08
2024-10-14 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.67,0.92,0.87,353.00,3.78,0.60,0.18
2024-10-14 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.62,0.92,1.06,14.72,4.19,0.80,0.54
2024-10-15 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.80,0.90,0.71,11.13,2.90,0.83,0.12
2024-10-15 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.26,0.87,0.27,323.03,2.85,0.69,0.05
2024-10-15 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.15,0.80,0.50,331.38,4.16,0.62,0.09
2024-10-15 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.22,0.81,1.19,357.62,4.99,0.50,0.34
2024-10-15 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.08,0.82,1.86,7.94,5.36,0.43,0.75
2024-10-15 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.72,0.78,2.30,13.08,7.05,0.36,1.51
2024-10-15 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.69,0.78,2.52,21.20,5.79,0.38,1.21
2024-10-15 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.60,0.79,2.90,26.79,6.08,0.59,0.68
2024-10-15 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.86,0.82,2.93,34.24,5.73,0.75,1.39
2024-10-15 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.72,0.83,2.84,37.34,5.85,0.83,0.97
2024-10-15 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.48,0.86,2.49,35.20,5.44,0.77,1.00
2024-10-15 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.47,0.87,1.51,51.71,3.70,0.80,0.61
2024-10-15 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.58,0.88,0.79,75.47,3.34,0.88,0.15
2024-10-15 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.65,0.87,0.53,134.17,2.14,0.88,0.06
2024-10-15 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.22,0.88,0.66,211.63,3.44,0.86,0.15
2024-10-15 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.01,0.89,0.63,199.11,3.32,0.97,0.30
2024-10-15 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.63,0.91,1.12,168.45,3.59,1.00,0.53
2024-10-15 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.35,0.91,1.33,146.21,3.30,1.00,0.68
2024-10-15 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.48,0.90,0.98,205.57,2.47,1.00,0.21
2024-10-15 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.41,0.90,0.98,225.25,2.46,1.00,0.10
2024-10-15 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.37,0.90,0.55,262.39,1.97,1.00,0.02
2024-10-15 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.45,0.90,0.94,284.14,2.01,0.98,0.00
2024-10-15 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.52,0.90,0.77,268.53,2.01,0.99,0.02
2024-10-15 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.65,0.89,0.73,264.59,1.77,1.00,0.04
2024-10-16 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.91,0.88,0.81,270.56,2.46,0.99,0.03
2024-10-16 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.35,0.86,0.73,289.77,2.77,0.97,0.01
2024-10-16 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.07,0.78,0.89,314.06,3.03,0.99,0.03
2024-10-16 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.50,0.75,1.47,358.26,3.91,0.94,0.03
2024-10-16 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.47,0.76,2.40,23.26,4.90,0.92,0.13
2024-10-16 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.83,0.75,2.89,37.83,5.83,0.90,0.33
2024-10-16 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.67,0.76,3.22,29.23,5.49,0.95,0.26
2024-10-16 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.58,0.77,2.90,42.26,5.87,0.94,0.35
2024-10-16 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.84,0.81,2.95,52.17,5.50,0.99,0.66
2024-10-16 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.14,0.83,2.52,59.12,5.18,1.00,1.21
2024-10-16 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.48,0.87,1.52,37.36,4.29,0.95,0.81
2024-10-16 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.43,0.88,1.52,68.62,3.70,0.94,0.72
2024-10-16 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.47,0.88,1.75,88.22,3.75,0.97,0.26
2024-10-16 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.54,0.89,1.69,123.35,2.24,0.99,0.15
2024-10-16 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.33,0.89,1.78,144.91,2.59,0.98,0.07
2024-10-16 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.77,0.91,1.77,153.33,2.30,0.98,0.02
2024-10-16 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.70,0.91,1.69,159.10,2.64,1.00,0.08
2024-10-16 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.38,0.91,1.32,169.10,3.19,0.99,0.44
2024-10-16 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.35,0.91,1.13,180.03,2.34,0.97,0.34
2024-10-16 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.20,0.92,0.87,204.63,2.49,0.93,0.00
2024-10-16 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.96,0.92,0.77,222.79,2.39,0.97,0.02
2024-10-16 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.99,0.92,0.61,223.47,1.99,0.99,0.00
2024-10-16 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.57,0.89,0.75,272.31,1.68,0.96,0.00
2024-10-16 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.63,0.90,0.48,294.56,1.39,0.97,0.00
2024-10-17 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.98,0.88,0.18,32.04,3.60,0.97,0.04
2024-10-17 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.55,0.85,0.36,84.88,3.67,0.97,0.11
2024-10-17 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.22,0.77,0.70,92.75,3.91,0.97,0.07
2024-10-17 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.55,0.77,0.92,76.44,5.18,0.99,0.09
2024-10-17 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.56,0.77,1.56,65.36,5.44,0.97,0.22
2024-10-17 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.36,0.75,2.04,63.72,5.58,0.93,0.07
2024-10-17 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.18,0.77,2.49,67.56,5.94,0.92,0.23
2024-10-17 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.11,0.77,2.73,71.72,4.90,0.83,0.38
2024-10-17 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.41,0.79,2.54,69.22,4.68,0.76,0.08
2024-10-17 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.06,0.80,2.08,73.71,4.04,0.79,0.06
2024-10-17 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.70,0.81,2.41,68.23,3.62,0.61,0.00
2024-10-17 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.63,0.81,2.07,65.18,3.36,0.57,0.02
2024-10-17 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.39,0.84,1.90,65.54,2.95,0.56,0.04
2024-10-17 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.26,0.85,1.43,77.61,2.42,0.79,0.04
2024-10-17 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.37,0.83,1.30,94.59,1.88,0.86,0.02
2024-10-17 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.11,0.85,1.38,105.94,1.93,0.94,0.02
2024-10-17 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.02,0.86,1.35,112.94,2.25,0.99,0.03
2024-10-17 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.56,0.87,1.27,129.99,1.78,0.99,0.03
2024-10-17 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.31,0.89,1.37,148.88,2.22,1.00,0.03
2024-10-17 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.23,0.90,1.50,148.38,2.65,0.96,0.19
2024-10-17 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.09,0.88,1.61,147.01,3.53,0.94,0.18
2024-10-17 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.19,0.87,1.62,146.95,3.52,0.95,0.50
2024-10-17 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.87,0.90,1.16,135.88,2.84,0.90,0.13
2024-10-17 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.95,0.90,1.32,132.59,2.73,0.82,0.00
2024-10-18 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.28,0.88,1.80,137.55,3.70,0.62,0.05
2024-10-18 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.57,0.86,2.19,138.67,4.73,0.52,0.23
2024-10-18 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.44,0.78,2.15,141.28,5.16,0.48,0.10
2024-10-18 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.90,0.77,2.10,130.87,5.21,0.41,0.06
2024-10-18 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.95,0.77,2.23,111.42,5.35,0.35,0.06
2024-10-18 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.68,0.76,2.45,91.25,6.02,0.24,0.08
2024-10-18 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.75,0.75,2.87,77.01,6.04,0.20,0.21
2024-10-18 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.86,0.74,3.13,74.20,5.71,0.27,0.04
2024-10-18 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.95,0.79,2.72,65.48,5.26,0.36,0.11
2024-10-18 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.92,0.79,2.72,74.28,5.05,0.32,0.15
2024-10-18 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.92,0.82,2.74,66.05,4.75,0.25,0.05
2024-10-18 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.82,0.82,2.16,79.95,4.46,0.31,0.06
2024-10-18 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.55,0.84,1.98,99.23,4.26,0.32,0.10
2024-10-18 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.53,0.85,1.74,111.47,4.12,0.47,0.12
2024-10-18 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.15,0.86,1.75,133.47,3.91,0.34,0.16
2024-10-18 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.85,0.87,1.68,143.30,3.45,0.46,0.13
2024-10-18 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.85,0.86,1.25,159.94,3.31,0.29,0.07
2024-10-18 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.41,0.88,1.32,181.46,3.50,0.27,0.07
2024-10-18 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.12,0.89,1.48,192.93,3.37,0.27,0.00
2024-10-18 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.02,0.89,1.45,193.01,3.20,0.31,0.03
2024-10-18 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.80,0.90,1.25,193.98,2.97,0.28,0.00
2024-10-18 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.70,0.89,1.05,201.52,2.59,0.18,0.00
2024-10-18 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.31,0.87,0.69,236.66,2.37,0.29,0.00
2024-10-18 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.24,0.88,0.30,249.07,2.27,0.39,0.00
2024-10-19 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.68,0.86,0.29,69.40,2.76,0.24,0.01
2024-10-19 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.92,0.85,0.96,82.84,3.33,0.39,0.09
2024-10-19 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.54,0.78,1.28,83.82,4.06,0.38,0.23
2024-10-19 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.82,0.77,1.65,75.95,4.20,0.43,0.13
2024-10-19 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.04,0.76,2.05,63.30,4.82,0.61,0.16
2024-10-19 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.90,0.73,2.70,53.28,5.41,0.73,0.17
2024-10-19 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.69,0.74,3.35,49.19,6.68,0.83,0.14
2024-10-19 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.59,0.76,4.14,50.50,7.75,0.76,0.56
2024-10-19 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,29.01,0.78,4.46,53.51,8.24,0.55,0.75
2024-10-19 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,28.52,0.79,3.84,55.83,7.13,0.77,0.37
2024-10-19 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.69,0.88,2.87,66.51,5.91,0.62,0.39
2024-10-19 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.57,0.89,2.10,59.73,5.33,0.54,0.61
2024-10-19 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.39,0.89,1.07,91.13,4.65,0.61,0.65
2024-10-19 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.64,0.87,0.67,124.26,4.20,0.63,0.33
2024-10-19 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.37,0.88,0.73,223.70,3.95,0.63,0.16
2024-10-19 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.29,0.88,0.78,246.19,2.83,0.63,0.18
2024-10-19 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.29,0.88,0.40,234.74,3.20,0.82,0.12
2024-10-19 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.81,0.90,0.65,224.00,3.12,0.88,0.20
2024-10-19 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.73,0.89,0.37,4.97,3.98,0.83,0.34
2024-10-19 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.45,0.91,1.17,53.75,3.95,0.68,0.47
2024-10-19 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.44,0.91,2.06,68.22,4.61,0.76,0.56
2024-10-19 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.34,0.91,2.22,72.57,4.49,0.81,0.38
2024-10-19 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.05,0.89,1.16,80.59,3.96,0.87,0.29
2024-10-19 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.08,0.89,1.25,62.73,4.37,1.00,0.10
2024-10-20 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.03,0.90,1.39,41.22,5.57,1.00,0.16
2024-10-20 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.91,0.90,1.27,13.61,5.00,1.00,0.28
2024-10-20 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.91,0.85,2.25,46.99,7.09,1.00,0.16
2024-10-20 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.34,0.85,2.94,39.83,8.68,1.00,1.95
2024-10-20 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.95,0.87,3.64,38.86,8.82,1.00,2.31
2024-10-20 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.80,0.89,3.59,24.91,7.59,1.00,1.37
2024-10-20 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.89,0.89,3.30,14.81,6.46,1.00,1.28
2024-10-20 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.13,0.88,3.81,18.14,7.66,1.00,1.67
2024-10-20 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.30,0.88,3.96,17.04,8.10,1.00,1.49
2024-10-20 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.62,0.86,3.95,23.21,7.43,1.00,1.14
2024-10-20 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.14,0.88,3.26,15.07,7.60,1.00,1.90
2024-10-20 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.16,0.89,4.07,38.75,8.80,1.00,2.91
2024-10-20 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.41,0.88,4.60,48.41,10.19,1.00,3.29
2024-10-20 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.37,0.90,4.76,62.23,9.56,1.00,1.91
2024-10-20 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.17,0.92,4.51,70.26,8.29,1.00,1.20
2024-10-20 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.08,0.91,4.43,77.98,7.17,1.00,1.26
2024-10-20 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.86,0.92,3.44,82.29,6.18,1.00,1.30
2024-10-20 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.66,0.93,3.00,81.11,6.19,1.00,1.43
2024-10-20 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.51,0.92,2.69,88.28,6.05,1.00,1.37
2024-10-20 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.26,0.93,2.61,91.02,5.44,1.00,0.63
2024-10-20 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.18,0.93,2.64,87.35,5.31,1.00,1.23
2024-10-20 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.17,0.93,2.66,82.62,5.81,1.00,1.69
2024-10-20 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.53,0.92,3.09,73.13,5.87,0.99,2.38
2024-10-20 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.76,0.90,3.22,81.60,5.77,0.98,1.86
2024-10-21 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.60,0.90,3.17,85.15,7.11,1.00,1.16
2024-10-21 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.89,0.90,3.65,83.55,7.92,1.00,0.77
2024-10-21 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.56,0.88,4.03,83.90,8.46,0.98,1.00
2024-10-21 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.93,0.90,3.88,82.00,8.73,0.98,1.80
2024-10-21 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.15,0.89,3.55,81.01,8.99,0.98,2.32
2024-10-21 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.43,0.86,3.16,64.37,7.62,1.00,1.02
2024-10-21 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.18,0.87,3.12,40.04,7.01,0.99,0.67
2024-10-21 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.05,0.87,3.88,45.72,8.47,1.00,2.51
2024-10-21 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.50,0.91,3.61,44.00,7.82,1.00,0.76
2024-10-21 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.50,0.92,3.76,49.02,7.52,1.00,0.52
2024-10-21 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.33,0.91,1.66,54.60,7.18,1.00,0.29
2024-10-21 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.39,0.92,0.80,11.02,6.74,1.00,0.60
2024-10-21 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.33,0.93,0.88,354.20,6.12,0.99,0.79
2024-10-21 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.32,0.93,1.58,25.62,6.21,1.00,0.43
2024-10-21 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.22,0.94,2.62,47.60,6.09,1.00,0.32
2024-10-21 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.99,0.95,2.95,56.89,6.49,1.00,0.37
2024-10-21 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.98,0.93,3.07,60.76,6.76,1.00,0.56
2024-10-21 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.99,0.93,2.97,53.31,6.15,1.00,0.54
2024-10-21 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.08,0.93,2.86,50.82,6.29,0.99,0.58
2024-10-21 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.78,0.94,3.15,54.10,6.21,1.00,2.05
2024-10-21 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.73,0.95,3.80,53.64,8.17,1.00,3.08
2024-10-21 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.68,0.95,4.04,52.50,8.26,0.96,2.58
2024-10-21 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.42,0.90,4.01,53.02,8.88,0.99,1.67
2024-10-21 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.35,0.90,3.49,42.26,8.76,0.97,1.63
2024-10-22 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.06,0.92,3.41,36.53,8.29,0.88,1.49
2024-10-22 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.24,0.92,3.76,39.04,7.49,0.65,0.96
2024-10-22 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.51,0.87,4.32,43.72,7.69,0.51,0.85
2024-10-22 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.18,0.88,4.75,45.56,8.08,0.48,1.54
2024-10-22 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.03,0.85,4.54,47.95,7.77,0.64,0.59
2024-10-22 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.59,0.84,4.50,48.22,8.33,0.54,0.57
2024-10-22 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.97,0.82,4.58,43.31,7.90,0.57,0.35
2024-10-22 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.89,0.83,4.84,39.65,9.00,0.90,0.29
2024-10-22 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.63,0.83,5.34,37.07,9.70,0.37,0.40
2024-10-22 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.25,0.84,5.41,41.11,9.56,0.35,0.34
2024-10-22 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.06,0.83,4.10,40.84,8.87,0.39,0.41
2024-10-22 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.21,0.84,3.49,34.90,7.88,0.40,0.34
2024-10-22 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.03,0.86,3.23,31.57,8.00,0.39,0.41
2024-10-22 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.41,0.86,3.25,29.79,8.09,0.47,0.17
2024-10-22 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.44,0.86,2.75,24.07,8.34,0.71,0.11
2024-10-22 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.01,0.88,2.37,18.99,6.88,0.87,0.14
2024-10-22 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.86,0.90,2.68,20.49,8.30,0.98,0.42
2024-10-22 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.38,0.89,3.41,24.56,8.13,1.00,0.49
2024-10-22 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.27,0.88,3.57,19.37,8.91,1.00,0.46
2024-10-22 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.13,0.87,3.03,12.91,8.44,1.00,0.13
2024-10-22 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.16,0.86,2.75,15.37,8.88,1.00,0.14
2024-10-22 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.09,0.86,2.85,19.89,9.45,1.00,0.22
2024-10-22 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.46,0.85,2.82,11.25,9.72,1.00,0.24
2024-10-22 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.46,0.84,2.53,10.18,8.04,0.99,0.15
2024-10-23 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.55,0.84,2.38,7.60,8.00,1.00,0.12
2024-10-23 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.84,0.82,3.04,17.42,8.29,1.00,0.14
2024-10-23 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.91,0.76,3.89,20.73,8.57,1.00,0.36
2024-10-23 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.61,0.77,3.88,15.53,8.73,0.97,0.25
2024-10-23 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.63,0.78,3.62,10.90,9.01,0.74,0.25
2024-10-23 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.84,0.78,3.47,14.40,8.32,0.49,0.19
2024-10-23 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.71,0.79,3.39,10.67,8.24,0.30,0.22
2024-10-23 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.79,0.78,3.53,3.35,7.06,0.28,0.11
2024-10-23 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.31,0.80,3.66,2.05,6.93,0.44,0.07
2024-10-23 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,27.40,0.79,3.67,7.58,6.81,0.58,0.19
2024-10-23 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.15,0.83,2.87,359.23,5.95,0.91,0.18
2024-10-23 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.19,0.85,2.52,342.33,5.52,0.95,0.15
2024-10-23 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.05,0.84,2.51,340.81,4.94,0.99,0.24
2024-10-23 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.98,0.86,2.16,343.64,4.32,0.99,0.27
2024-10-23 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.84,0.87,1.94,332.53,4.56,1.00,0.23
2024-10-23 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.65,0.88,2.17,331.46,5.71,0.99,0.31
